,seg_1,seg_2,seg_3,seg_4,seg_5,seg_6,seg_7,seg_8,seg_9,seg_10,seg_11,seg_12
siobhan,1.482371794871795,1.4455128205128205,1.419871794871795,1.4302884615384615,1.4022435897435896,1.3741987179487178,1.3509615384615385,1.2804487179487178,1.2892628205128205,1.2844551282051282,1.2932692307692308,1.2780448717948718
sixers,1.5929487179487178,1.5480769230769231,1.5264423076923077,1.4711538461538463,1.4134615384615385,1.4318910256410255,1.4447115384615385,1.4439102564102564,1.4663461538461537,1.4302884615384615,1.4230769230769231,1.4903846153846154
snake,1.5112179487179487,1.4943910256410255,1.4927884615384615,1.4751602564102564,1.4735576923076923,1.482371794871795,1.5216346153846154,1.5633012820512822,1.5833333333333333,1.5616987179487178,1.564102564102564,1.5729166666666667
snake_game,1.4879807692307692,1.4455128205128205,1.4318910256410255,1.4318910256410255,1.4142628205128205,1.4054487179487178,1.4366987179487178,1.453525641025641,1.453525641025641,1.4591346153846154,1.4615384615384615,1.4647435897435896
solitaire,1.6009615384615385,1.5905448717948718,1.5841346153846154,1.5881410256410255,1.5737179487179487,1.5769230769230769,1.5584935897435896,1.5200320512820513,1.4479166666666667,1.4030448717948718,1.359775641025641,1.357371794871795
southwest_airlines,2.1330128205128207,2.073717948717949,2.0136217948717947,1.858974358974359,1.6610576923076923,1.4855769230769231,1.3357371794871795,1.2379807692307692,1.157852564102564,1.0897435897435896,1.0056089743589745,0.9334935897435898
sp500,1.4102564102564104,1.3830128205128205,1.3325320512820513,1.3213141025641026,1.3317307692307692,1.3653846153846154,1.3998397435897436,1.4230769230769231,1.4423076923076923,1.4679487179487178,1.5392628205128205,1.59375
spanish_to_english,1.6778846153846154,1.6033653846153846,1.5584935897435896,1.547275641025641,1.544871794871795,1.517628205128205,1.5216346153846154,1.5128205128205128,1.4711538461538463,1.3974358974358974,1.3084935897435896,1.2732371794871795
spectrum,1.765224358974359,1.7163461538461537,1.657852564102564,1.6025641025641026,1.5384615384615385,1.4799679487179487,1.452724358974359,1.3950320512820513,1.327724358974359,1.2451923076923077,1.2283653846153846,1.2155448717948718
speed_test,1.8357371794871795,1.779647435897436,1.7419871794871795,1.7163461538461537,1.6786858974358974,1.5857371794871795,1.4943910256410255,1.4094551282051282,1.328525641025641,1.2291666666666667,1.1298076923076923,1.0216346153846154
spirit_halloween,1.3701923076923077,1.3822115384615385,1.3942307692307692,1.4246794871794872,1.4679487179487178,1.5120192307692308,1.5120192307692308,1.5056089743589745,1.4767628205128205,1.421474358974359,1.3741987179487178,1.3253205128205128
sports,1.4383012820512822,1.3966346153846154,1.376602564102564,1.373397435897436,1.373397435897436,1.3934294871794872,1.4567307692307692,1.5120192307692308,1.5504807692307692,1.5817307692307692,1.623397435897436,1.6594551282051282
spy_stock,1.4719551282051282,1.4639423076923077,1.4487179487179487,1.4142628205128205,1.3998397435897436,1.3950320512820513,1.4022435897435896,1.4006410256410255,1.4126602564102564,1.4094551282051282,1.4399038461538463,1.4639423076923077
st_patrick's_day,0.8966346153846154,0.9206730769230769,0.9206730769230769,0.9743589743589743,1.0897435897435896,1.1626602564102564,1.2556089743589745,1.3725961538461537,1.516025641025641,1.7644230769230769,2.094551282051282,2.2363782051282053
stacey_abrams,1.358974358974359,1.3838141025641026,1.3942307692307692,1.3878205128205128,1.391025641025641,1.4182692307692308,1.4431089743589745,1.4767628205128205,1.4919871794871795,1.4743589743589745,1.4102564102564104,1.3878205128205128
starbucks,1.5240384615384615,1.4919871794871795,1.4935897435897436,1.4879807692307692,1.4855769230769231,1.5088141025641026,1.5208333333333333,1.5080128205128205,1.4599358974358974,1.4423076923076923,1.4014423076923077,1.342147435897436
steelers,1.4086538461538463,1.3990384615384615,1.3990384615384615,1.435897435897436,1.4559294871794872,1.4815705128205128,1.5040064102564104,1.5400641025641026,1.5264423076923077,1.5216346153846154,1.5080128205128205,1.516025641025641
steelers_vs_browns,1.2491987179487178,1.2459935897435896,1.2267628205128205,1.2195512820512822,1.2195512820512822,1.2275641025641026,1.2291666666666667,1.2540064102564104,1.2355769230769231,1.2003205128205128,1.2275641025641026,1.2427884615384615
steph_curry,1.5384615384615385,1.4831730769230769,1.4871794871794872,1.4935897435897436,1.4663461538461537,1.4655448717948718,1.4559294871794872,1.470352564102564,1.4903846153846154,1.4871794871794872,1.46875,1.4366987179487178
stephen_curry,1.6153846153846154,1.5536858974358974,1.5208333333333333,1.5064102564102564,1.4887820512820513,1.4791666666666667,1.4919871794871795,1.5040064102564104,1.5368589743589745,1.544871794871795,1.482371794871795,1.435897435897436
stock_market,1.5528846153846154,1.4871794871794872,1.4583333333333333,1.4366987179487178,1.3741987179487178,1.3790064102564104,1.34375,1.3349358974358974,1.3517628205128205,1.407852564102564,1.435897435897436,1.46875
stock_market_today,1.5833333333333333,1.5168269230769231,1.4751602564102564,1.4631410256410255,1.4030448717948718,1.3806089743589745,1.3413461538461537,1.3189102564102564,1.3173076923076923,1.3509615384615385,1.3894230769230769,1.4174679487179487
stranger_things,1.625,1.625,1.4959935897435896,1.3974358974358974,1.3517628205128205,1.328525641025641,1.3469551282051282,1.3725961538461537,1.3854166666666667,1.3974358974358974,1.3878205128205128,1.4639423076923077
stranger_things_season_4,1.7892628205128205,1.7283653846153846,1.6001602564102564,1.4799679487179487,1.3717948717948718,1.3012820512820513,1.2772435897435896,1.3221153846153846,1.3333333333333333,1.3237179487179487,1.298878205128205,1.3309294871794872
super_bowl_2022,1.2764423076923077,1.2211538461538463,1.173878205128205,1.1570512820512822,1.1770833333333333,1.2235576923076923,1.2612179487179487,1.3509615384615385,1.4631410256410255,1.578525641025641,1.672275641025641,1.736378205128205
super_bowl_2023,1.2532051282051282,1.266025641025641,1.2315705128205128,1.2267628205128205,1.2419871794871795,1.2836538461538463,1.3333333333333333,1.4294871794871795,1.5376602564102564,1.608974358974359,1.7043269230769231,1.8269230769230769
svb,2.0016025641025643,1.8549679487179487,1.7435897435897436,1.611378205128205,1.5040064102564104,1.4150641025641026,1.3405448717948718,1.1995192307692308,1.1418269230769231,1.1241987179487178,1.1514423076923077,1.2251602564102564
target,1.5096153846153846,1.4895833333333333,1.486378205128205,1.4615384615384615,1.4471153846153846,1.4383012820512822,1.4623397435897436,1.4767628205128205,1.4607371794871795,1.4399038461538463,1.4206730769230769,1.3581730769230769
tariffs,1.3605769230769231,1.3245192307692308,1.34375,1.3341346153846154,1.3325320512820513,1.3509615384615385,1.3998397435897436,1.4415064102564104,1.5168269230769231,1.5929487179487178,1.6618589743589745,1.736378205128205
tesla_stock,1.5657051282051282,1.5336538461538463,1.516025641025641,1.455128205128205,1.419871794871795,1.4030448717948718,1.3629807692307692,1.3685897435897436,1.3958333333333333,1.4206730769230769,1.4575320512820513,1.4631410256410255
tesla_stock_price,1.5480769230769231,1.517628205128205,1.516025641025641,1.4711538461538463,1.4375,1.3998397435897436,1.3549679487179487,1.34375,1.3878205128205128,1.4118589743589745,1.4575320512820513,1.4751602564102564
texas_election_results,1.266025641025641,1.251602564102564,1.2251602564102564,1.220352564102564,1.2123397435897436,1.203525641025641,1.1979166666666667,1.2075320512820513,1.2243589743589745,1.248397435897436,1.2291666666666667,1.2267628205128205
texas_roadhouse,1.467147435897436,1.4495192307692308,1.4302884615384615,1.423878205128205,1.4158653846153846,1.4166666666666667,1.4286858974358974,1.4599358974358974,1.482371794871795,1.517628205128205,1.5320512820512822,1.560897435897436
texas_shooting,1.0897435897435896,1.1338141025641026,1.2107371794871795,1.2668269230769231,1.3341346153846154,1.3629807692307692,1.3982371794871795,1.4150641025641026,1.4575320512820513,1.5408653846153846,1.5729166666666667,1.642628205128205
the_last_of_us,1.5440705128205128,1.501602564102564,1.3918269230769231,1.3565705128205128,1.3501602564102564,1.3397435897435896,1.358974358974359,1.3982371794871795,1.3974358974358974,1.4038461538461537,1.4118589743589745,1.4302884615384615
the_whale,1.625,1.5560897435897436,1.5248397435897436,1.486378205128205,1.4326923076923077,1.3878205128205128,1.3717948717948718,1.3814102564102564,1.3934294871794872,1.4543269230769231,1.5256410256410255,1.578525641025641
ticketmaster,1.5376602564102564,1.5128205128205128,1.4903846153846154,1.4919871794871795,1.4799679487179487,1.4695512820512822,1.4190705128205128,1.4094551282051282,1.4615384615384615,1.4503205128205128,1.422275641025641,1.3725961538461537
tiempo,1.3741987179487178,1.4006410256410255,1.4206730769230769,1.4190705128205128,1.3806089743589745,1.3822115384615385,1.4190705128205128,1.4366987179487178,1.5032051282051282,1.5248397435897436,1.577724358974359,1.6306089743589745
tiempo_mañana,1.0616987179487178,1.141025641025641,1.2427884615384615,1.2884615384615385,1.3293269230769231,1.3790064102564104,1.4695512820512822,1.5673076923076923,1.672275641025641,1.7716346153846154,1.8325320512820513,1.9118589743589745
tiktok,1.3525641025641026,1.3493589743589745,1.4431089743589745,1.4495192307692308,1.4711538461538463,1.4655448717948718,1.4439102564102564,1.4286858974358974,1.4479166666666667,1.4142628205128205,1.4166666666666667,1.4270833333333333
tim_walz,1.483974358974359,1.470352564102564,1.4326923076923077,1.4038461538461537,1.361378205128205,1.3373397435897436,1.3581730769230769,1.4022435897435896,1.4503205128205128,1.419871794871795,1.3661858974358974,1.3693910256410255
time_change_2023,1.2996794871794872,1.2804487179487178,1.3100961538461537,1.3309294871794872,1.3645833333333333,1.3717948717948718,1.4030448717948718,1.4887820512820513,1.5080128205128205,1.5496794871794872,1.6081730769230769,1.685897435897436
timer,1.4639423076923077,1.4334935897435896,1.4342948717948718,1.4407051282051282,1.4415064102564104,1.4719551282051282,1.501602564102564,1.5064102564102564,1.5120192307692308,1.4943910256410255,1.4879807692307692,1.4799679487179487
tom_brady,1.6241987179487178,1.5360576923076923,1.4927884615384615,1.4623397435897436,1.4751602564102564,1.452724358974359,1.4479166666666667,1.4607371794871795,1.4503205128205128,1.4014423076923077,1.373397435897436,1.327724358974359
tony_awards_2022,1.3157051282051282,1.3221153846153846,1.3157051282051282,1.3076923076923077,1.3157051282051282,1.2924679487179487,1.2852564102564104,1.2980769230769231,1.3068910256410255,1.298878205128205,1.279647435897436,1.2940705128205128
top_gun,1.9743589743589745,1.8814102564102564,1.8020833333333333,1.6314102564102564,1.5368589743589745,1.4054487179487178,1.282852564102564,1.2443910256410255,1.2043269230769231,1.1810897435897436,1.1129807692307692,1.1586538461538463
top_gun_maverick,1.8862179487179487,1.858974358974359,1.8221153846153846,1.6778846153846154,1.5600961538461537,1.4415064102564104,1.3373397435897436,1.279647435897436,1.2411858974358974,1.2115384615384615,1.1105769230769231,1.1322115384615385
tornado_warning,1.4991987179487178,1.5216346153846154,1.4759615384615385,1.4575320512820513,1.421474358974359,1.3974358974358974,1.3950320512820513,1.3782051282051282,1.3918269230769231,1.421474358974359,1.4487179487179487,1.4663461538461537
tornado_watch,1.5600961538461537,1.548878205128205,1.5368589743589745,1.4911858974358974,1.4543269230769231,1.4262820512820513,1.4158653846153846,1.3918269230769231,1.4118589743589745,1.4190705128205128,1.4375,1.453525641025641
toyota,1.3197115384615385,1.3389423076923077,1.3565705128205128,1.3741987179487178,1.3653846153846154,1.3701923076923077,1.4142628205128205,1.4375,1.5208333333333333,1.638621794871795,1.779647435897436,1.8758012820512822
traductor,1.8685897435897436,1.7628205128205128,1.7075320512820513,1.7251602564102564,1.720352564102564,1.6330128205128205,1.529647435897436,1.4134615384615385,1.3052884615384615,1.1626602564102564,1.017628205128205,0.9599358974358975
translate,1.6907051282051282,1.592147435897436,1.544871794871795,1.4919871794871795,1.482371794871795,1.4743589743589745,1.4895833333333333,1.4887820512820513,1.482371794871795,1.4342948717948718,1.3293269230769231,1.2764423076923077
translate_english_to_spanish,1.6586538461538463,1.6049679487179487,1.576121794871795,1.5568910256410255,1.547275641025641,1.5184294871794872,1.516025641025641,1.4879807692307692,1.4575320512820513,1.3854166666666667,1.3189102564102564,1.2996794871794872
tropical_storm_warning,1.3047016274864376,1.306509945750452,1.3200723327305606,1.3164556962025316,1.317359855334539,1.2938517179023508,1.31374321880651,1.3363471971066907,1.3517179023508137,1.3245931283905967,1.3191681735985534,1.2920433996383363
trump,1.4142628205128205,1.4423076923076923,1.4383012820512822,1.453525641025641,1.4294871794871795,1.4254807692307692,1.4166666666666667,1.4326923076923077,1.4567307692307692,1.4927884615384615,1.5192307692307692,1.5584935897435896
tsla_stock,1.4735576923076923,1.4631410256410255,1.467147435897436,1.4743589743589745,1.4855769230769231,1.4639423076923077,1.4631410256410255,1.4190705128205128,1.4342948717948718,1.4383012820512822,1.4607371794871795,1.4695512820512822
turbotax,1.6754807692307692,1.6298076923076923,1.5817307692307692,1.5304487179487178,1.5112179487179487,1.5096153846153846,1.5096153846153846,1.5168269230769231,1.5633012820512822,1.6145833333333333,1.6618589743589745,1.6818910256410255
twitch,1.5496794871794872,1.5384615384615385,1.5208333333333333,1.4943910256410255,1.482371794871795,1.422275641025641,1.3501602564102564,1.314102564102564,1.28125,1.2884615384615385,1.3213141025641026,1.2564102564102564
twitter,2.511217948717949,2.3974358974358974,2.204326923076923,1.9815705128205128,1.766025641025641,1.5897435897435896,1.3445512820512822,1.1498397435897436,0.9559294871794872,0.7427884615384616,0.5032051282051282,0.37900641025641024
ucla_basketball,1.5945512820512822,1.5729166666666667,1.5336538461538463,1.4935897435897436,1.4887820512820513,1.4903846153846154,1.498397435897436,1.5096153846153846,1.5496794871794872,1.5905448717948718,1.6282051282051282,1.6009615384615385
ufc,1.3790064102564104,1.4262820512820513,1.4375,1.455128205128205,1.4623397435897436,1.4719551282051282,1.4807692307692308,1.4639423076923077,1.4975961538461537,1.5240384615384615,1.5520833333333333,1.5705128205128205
ufc_281,1.342147435897436,1.3365384615384615,1.3637820512820513,1.3469551282051282,1.3517628205128205,1.3629807692307692,1.3605769230769231,1.3068910256410255,1.2692307692307692,1.282852564102564,1.2668269230769231,1.2596153846153846
ukraine,1.9519230769230769,1.8565705128205128,1.7163461538461537,1.564102564102564,1.4743589743589745,1.4006410256410255,1.3068910256410255,1.2403846153846154,1.1810897435897436,1.154647435897436,1.078525641025641,0.9815705128205128
ulta,1.3373397435897436,1.3341346153846154,1.3309294871794872,1.3293269230769231,1.330128205128205,1.330128205128205,1.3774038461538463,1.4254807692307692,1.4326923076923077,1.4366987179487178,1.4415064102564104,1.4070512820512822
unblocked_games,1.560897435897436,1.5144230769230769,1.4743589743589745,1.4935897435897436,1.486378205128205,1.4767628205128205,1.5056089743589745,1.5224358974358974,1.513621794871795,1.484775641025641,1.4278846153846154,1.3918269230769231
united_airlines,1.701121794871795,1.672275641025641,1.6450320512820513,1.5753205128205128,1.515224358974359,1.4599358974358974,1.4070512820512822,1.3389423076923077,1.296474358974359,1.2860576923076923,1.2980769230769231,1.3405448717948718
"united_states_elections,_2022",1.200501253132832,1.1954887218045114,1.219298245614035,1.2355889724310778,1.2418546365914787,1.2042606516290726,1.1929824561403508,1.219298245614035,1.2305764411027569,1.236842105263158,1.181704260651629,1.155388471177945
ups,1.6017628205128205,1.5873397435897436,1.5769230769230769,1.5416666666666667,1.5232371794871795,1.5200320512820513,1.5088141025641026,1.4727564102564104,1.4463141025641026,1.3894230769230769,1.3477564102564104,1.2852564102564104
ups_tracking,1.8565705128205128,1.7924679487179487,1.7267628205128205,1.6418269230769231,1.5408653846153846,1.4479166666666667,1.376602564102564,1.310897435897436,1.2716346153846154,1.232371794871795,1.2131410256410255,1.15625
us_election,1.2532051282051282,1.2115384615384615,1.2820512820512822,1.2732371794871795,1.3084935897435896,1.361378205128205,1.4110576923076923,1.4278846153846154,1.4943910256410255,1.592147435897436,1.560897435897436,1.5368589743589745
us_election_2024,0.9543269230769231,0.9767628205128205,1.1025641025641026,1.2139423076923077,1.2524038461538463,1.3237179487179487,1.419871794871795,1.560897435897436,1.7059294871794872,1.8565705128205128,1.8862179487179487,1.9799679487179487
us_election_results,1.5272435897435896,1.4591346153846154,1.4407051282051282,1.4030448717948718,1.3565705128205128,1.361378205128205,1.357371794871795,1.3741987179487178,1.4375,1.5056089743589745,1.5384615384615385,1.5657051282051282
us_open,1.279647435897436,1.2908653846153846,1.2916666666666667,1.345352564102564,1.3485576923076923,1.3413461538461537,1.327724358974359,1.3205128205128205,1.2820512820512822,1.2612179487179487,1.2756410256410255,1.2612179487179487
us_open_leaderboard,1.3133012820512822,1.3189102564102564,1.3229166666666667,1.3637820512820513,1.3365384615384615,1.327724358974359,1.3004807692307692,1.3060897435897436,1.265224358974359,1.294871794871795,1.3509615384615385,1.4142628205128205
usps,1.5032051282051282,1.4711538461538463,1.4639423076923077,1.4447115384615385,1.4310897435897436,1.4110576923076923,1.3870192307692308,1.390224358974359,1.3677884615384615,1.3565705128205128,1.3293269230769231,1.2804487179487178
usps_tracking,1.7275641025641026,1.65625,1.609775641025641,1.5600961538461537,1.4967948717948718,1.4254807692307692,1.3846153846153846,1.3653846153846154,1.34375,1.3149038461538463,1.282852564102564,1.2083333333333333
uvalde,1.6730769230769231,1.5825320512820513,1.5200320512820513,1.4679487179487178,1.4150641025641026,1.3501602564102564,1.3197115384615385,1.3469551282051282,1.3645833333333333,1.3381410256410255,1.3181089743589745,1.3189102564102564
val_kilmer,1.7291666666666667,1.6730769230769231,1.6538461538461537,1.5961538461538463,1.5889423076923077,1.5064102564102564,1.4326923076923077,1.3854166666666667,1.3012820512820513,1.2836538461538463,1.3317307692307692,1.342147435897436
vans,1.6434294871794872,1.609775641025641,1.5913461538461537,1.5192307692307692,1.470352564102564,1.4431089743589745,1.470352564102564,1.4431089743589745,1.3798076923076923,1.3549679487179487,1.361378205128205,1.3469551282051282
veterans_day,1.625,1.5689102564102564,1.5192307692307692,1.419871794871795,1.3693910256410255,1.3517628205128205,1.357371794871795,1.3862179487179487,1.4110576923076923,1.4559294871794872,1.4911858974358974,1.5456730769230769
veterans_day_2022,1.2299679487179487,1.217147435897436,1.217147435897436,1.2123397435897436,1.2115384615384615,1.2235576923076923,1.2355769230769231,1.2419871794871795,1.2556089743589745,1.2580128205128205,1.2243589743589745,1.1987179487179487
vicky_white,1.3116987179487178,1.310897435897436,1.3333333333333333,1.330128205128205,1.3205128205128205,1.3197115384615385,1.3389423076923077,1.3629807692307692,1.3894230769230769,1.4110576923076923,1.3982371794871795,1.421474358974359
victoria_secret,1.4030448717948718,1.391025641025641,1.3814102564102564,1.3854166666666667,1.4102564102564104,1.4407051282051282,1.4639423076923077,1.4783653846153846,1.4751602564102564,1.4655448717948718,1.4463141025641026,1.3894230769230769
voo,1.2427884615384615,1.2467948717948718,1.2596153846153846,1.2572115384615385,1.2556089743589745,1.3309294871794872,1.4110576923076923,1.5064102564102564,1.6338141025641026,1.7259615384615385,1.84375,1.9879807692307692
voting_results,1.4775641025641026,1.4439102564102564,1.3862179487179487,1.3517628205128205,1.3012820512820513,1.3004807692307692,1.328525641025641,1.3181089743589745,1.3341346153846154,1.3966346153846154,1.4190705128205128,1.4599358974358974
wakanda_forever,1.8894230769230769,1.8293269230769231,1.7371794871794872,1.5568910256410255,1.4991987179487178,1.4310897435897436,1.3445512820512822,1.2876602564102564,1.282852564102564,1.3133012820512822,1.2379807692307692,1.1794871794871795
walgreens,1.7147435897435896,1.6209935897435896,1.607371794871795,1.6001602564102564,1.5721153846153846,1.4951923076923077,1.4334935897435896,1.3637820512820513,1.2756410256410255,1.1866987179487178,1.1330128205128205,1.0568910256410255
walmart,1.5689102564102564,1.580128205128205,1.5857371794871795,1.5753205128205128,1.5568910256410255,1.5408653846153846,1.5504807692307692,1.5384615384615385,1.4855769230769231,1.435897435897436,1.3966346153846154,1.3060897435897436
walmart_near_me,1.705128205128205,1.6346153846153846,1.5865384615384615,1.5392628205128205,1.5216346153846154,1.4759615384615385,1.4399038461538463,1.4022435897435896,1.3629807692307692,1.3621794871794872,1.3838141025641026,1.3942307692307692
warriors,1.5280448717948718,1.4919871794871795,1.498397435897436,1.4815705128205128,1.4591346153846154,1.4246794871794872,1.3942307692307692,1.4286858974358974,1.4559294871794872,1.4366987179487178,1.4190705128205128,1.4479166666666667
warriors_vs_celtics,1.3565705128205128,1.3669871794871795,1.3557692307692308,1.330128205128205,1.3357371794871795,1.3036858974358974,1.2852564102564104,1.2852564102564104,1.298878205128205,1.3365384615384615,1.3621794871794872,1.345352564102564
weather,1.6634615384615385,1.623397435897436,1.6049679487179487,1.547275641025641,1.498397435897436,1.4431089743589745,1.4286858974358974,1.439102564102564,1.4110576923076923,1.40625,1.4543269230769231,1.4575320512820513
weather_channel,1.5889423076923077,1.577724358974359,1.5705128205128205,1.5440705128205128,1.5048076923076923,1.467147435897436,1.4599358974358974,1.4543269230769231,1.467147435897436,1.373397435897436,1.3653846153846154,1.3677884615384615
weather_radar,1.6746794871794872,1.6883012820512822,1.6995192307692308,1.6794871794871795,1.6538461538461537,1.5849358974358974,1.5264423076923077,1.4318910256410255,1.3685897435897436,1.328525641025641,1.2836538461538463,1.2756410256410255
weather_tomorrow,1.125,1.1842948717948718,1.279647435897436,1.3181089743589745,1.3693910256410255,1.390224358974359,1.4262820512820513,1.5616987179487178,1.642628205128205,1.7556089743589745,1.9030448717948718,1.9943910256410255
wells_fargo,2.0496794871794872,1.9294871794871795,1.8469551282051282,1.7956730769230769,1.7115384615384615,1.5520833333333333,1.4014423076923077,1.2780448717948718,1.1602564102564104,1.09375,1.0440705128205128,0.9895833333333334
what_is_juneteenth,1.3822115384615385,1.4206730769230769,1.3693910256410255,1.3822115384615385,1.4086538461538463,1.3846153846153846,1.3221153846153846,1.361378205128205,1.453525641025641,1.5128205128205128,1.5536858974358974,1.611378205128205
when_we_were_young_festival,1.3389423076923077,1.2732371794871795,1.2836538461538463,1.2836538461538463,1.294871794871795,1.3333333333333333,1.3381410256410255,1.342147435897436,1.3822115384615385,1.391025641025641,1.4190705128205128,1.4903846153846154
where_s_my_refund,1.513621794871795,1.4791666666666667,1.4366987179487178,1.3918269230769231,1.3709935897435896,1.3701923076923077,1.3693910256410255,1.3701923076923077,1.4014423076923077,1.4543269230769231,1.4519230769230769,1.4759615384615385
where_to_vote,1.5681089743589745,1.532852564102564,1.4463141025641026,1.388621794871795,1.3413461538461537,1.3541666666666667,1.3397435897435896,1.3509615384615385,1.4126602564102564,1.4399038461538463,1.5040064102564104,1.5416666666666667
white_lotus,1.6626602564102564,1.6818910256410255,1.5568910256410255,1.4342948717948718,1.3894230769230769,1.357371794871795,1.3517628205128205,1.3709935897435896,1.358974358974359,1.375,1.3854166666666667,1.3461538461538463
who_won_the_election,1.5625,1.513621794871795,1.4599358974358974,1.390224358974359,1.3092948717948718,1.342147435897436,1.34375,1.34375,1.3501602564102564,1.3725961538461537,1.4479166666666667,1.498397435897436
who_won_the_election_2024,1.2868589743589745,1.2876602564102564,1.282852564102564,1.2748397435897436,1.2644230769230769,1.2900641025641026,1.2900641025641026,1.3405448717948718,1.3894230769230769,1.4006410256410255,1.4070512820512822,1.4615384615384615
winter_storm_warning,1.4086538461538463,1.361378205128205,1.3445512820512822,1.3493589743589745,1.3493589743589745,1.3525641025641026,1.376602564102564,1.4054487179487178,1.4503205128205128,1.470352564102564,1.4791666666666667,1.453525641025641
wisconsin_supreme_court_race,1.1454720616570329,1.1714836223506744,1.1541425818882467,1.1753371868978806,1.1830443159922928,1.2042389210019269,1.2052023121387283,1.211946050096339,1.20616570327553,1.241811175337187,1.239884393063584,1.2784200385356455
women_s_march_madness,1.3197115384615385,1.3165064102564104,1.3052884615384615,1.2435897435897436,1.2491987179487178,1.2540064102564104,1.2548076923076923,1.2588141025641026,1.2548076923076923,1.2836538461538463,1.3365384615384615,1.3373397435897436
women‘s_march_madness,1.1554404145077721,1.1554404145077721,1.160621761658031,1.1554404145077721,1.116580310880829,1.1243523316062176,1.1554404145077721,1.238341968911917,1.1994818652849741,1.1761658031088082,1.1709844559585492,1.1761658031088082
wordle,2.3854166666666665,2.2483974358974357,2.011217948717949,1.7852564102564104,1.5376602564102564,1.4030448717948718,1.294871794871795,1.15625,1.0753205128205128,0.9118589743589743,0.8229166666666666,0.7556089743589743
wordle_today,2.207532051282051,2.1338141025641026,1.9791666666666667,1.8517628205128205,1.6314102564102564,1.4559294871794872,1.3621794871794872,1.205128205128205,1.0737179487179487,0.969551282051282,0.9190705128205128,0.8830128205128205
yahoo,2.168269230769231,2.1073717948717947,1.9887820512820513,1.8341346153846154,1.6778846153846154,1.576121794871795,1.452724358974359,1.3237179487179487,1.1706730769230769,1.0432692307692308,0.9294871794871795,0.8381410256410257
yahoo_finance,1.6322115384615385,1.59375,1.5665064102564104,1.5288461538461537,1.4927884615384615,1.4647435897435896,1.4423076923076923,1.40625,1.3862179487179487,1.3774038461538463,1.3782051282051282,1.3982371794871795
yahoo_mail,2.4391025641025643,2.2483974358974357,2.08974358974359,1.8942307692307692,1.7075320512820513,1.560897435897436,1.4094551282051282,1.25,1.0408653846153846,0.9174679487179487,0.7227564102564102,0.6033653846153846
yankees,1.4254807692307692,1.5056089743589745,1.5368589743589745,1.5833333333333333,1.6290064102564104,1.5929487179487178,1.515224358974359,1.4399038461538463,1.3790064102564104,1.357371794871795,1.390224358974359,1.4318910256410255
yellowstone_flooding,1.2315705128205128,1.2419871794871795,1.2788461538461537,1.298878205128205,1.298878205128205,1.2708333333333333,1.2475961538461537,1.2540064102564104,1.2275641025641026,1.2091346153846154,1.202724358974359,1.2331730769230769
you,1.0200320512820513,1.1041666666666667,1.1474358974358974,1.1810897435897436,1.3052884615384615,1.4070512820512822,1.4471153846153846,1.564102564102564,1.7083333333333333,1.8862179487179487,2.0448717948717947,2.1955128205128207
you_tube,2.112980769230769,1.9479166666666667,1.828525641025641,1.7403846153846154,1.6538461538461537,1.5456730769230769,1.404647435897436,1.3133012820512822,1.251602564102564,1.1682692307692308,1.0352564102564104,0.9238782051282052
youtube,1.4038461538461537,1.407852564102564,1.4623397435897436,1.5,1.498397435897436,1.5184294871794872,1.5745192307692308,1.6161858974358974,1.6330128205128205,1.6193910256410255,1.6137820512820513,1.578525641025641
zillow,1.8942307692307692,1.8605769230769231,1.8341346153846154,1.7628205128205128,1.6883012820512822,1.6193910256410255,1.5232371794871795,1.4070512820512822,1.3429487179487178,1.342147435897436,1.3501602564102564,1.3477564102564104
zoom,1.7491987179487178,1.671474358974359,1.6290064102564104,1.5841346153846154,1.5576923076923077,1.548878205128205,1.5232371794871795,1.4375,1.4174679487179487,1.3838141025641026,1.3822115384615385,1.3934294871794872
