,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,pos_24,pos_25,pos_26,pos_27,pos_28,pos_29,pos_30,pos_31,pos_32,pos_33,pos_34,pos_35,pos_36
meatloaf_singer,1.0673076923076923,1.2355769230769231,1.5873397435897436,1.0584935897435896,1.2371794871794872,1.642628205128205,1.0681089743589745,1.2956730769230769,1.6770833333333333,1.0961538461538463,1.3173076923076923,1.7644230769230769,1.109775641025641,1.392628205128205,1.7876602564102564,1.1666666666666667,1.4014423076923077,1.857371794871795,1.1947115384615385,1.453525641025641,1.9142628205128205,1.233974358974359,1.5192307692307692,1.9415064102564104,1.2524038461538463,1.517628205128205,1.9431089743589745,1.2195512820512822,1.5480769230769231,1.9334935897435896,1.1834935897435896,1.5376602564102564,1.9519230769230769,1.1450320512820513,1.5216346153846154,1.9519230769230769
medal_count,1.2772435897435896,1.205128205128205,1.7467948717948718,1.2892628205128205,1.1682692307692308,1.748397435897436,1.2748397435897436,1.169871794871795,1.7780448717948718,1.2844551282051282,1.1754807692307692,1.8028846153846154,1.296474358974359,1.1939102564102564,1.875,1.3076923076923077,1.1971153846153846,1.9166666666666667,1.3149038461538463,1.2275641025641026,1.9615384615384615,1.327724358974359,1.2628205128205128,1.9943910256410255,1.3357371794871795,1.2804487179487178,2.0080128205128207,1.3381410256410255,1.3229166666666667,1.9855769230769231,1.3541666666666667,1.3213141025641026,1.9711538461538463,1.3413461538461537,1.3309294871794872,1.9375
memorial_day,1.1674679487179487,1.2467948717948718,1.1955128205128205,1.1794871794871795,1.2291666666666667,1.1883012820512822,1.1626602564102564,1.2195512820512822,1.1802884615384615,1.1650641025641026,1.2379807692307692,1.21875,1.203525641025641,1.2740384615384615,1.2243589743589745,1.1810897435897436,1.25,1.2724358974358974,1.1995192307692308,1.266025641025641,1.3461538461538463,1.2411858974358974,1.3213141025641026,1.4142628205128205,1.2836538461538463,1.3549679487179487,1.4871794871794872,1.3405448717948718,1.4278846153846154,1.5568910256410255,1.4447115384615385,1.5440705128205128,1.6258012820512822,1.5576923076923077,1.6306089743589745,1.6794871794871795
memorial_day_2022,1.3533653846153846,1.4086538461538463,1.6987179487179487,1.3461538461538463,1.3918269230769231,1.6778846153846154,1.3413461538461537,1.388621794871795,1.65625,1.327724358974359,1.3862179487179487,1.6105769230769231,1.3221153846153846,1.3581730769230769,1.5633012820512822,1.2692307692307692,1.3165064102564104,1.5360576923076923,1.266025641025641,1.3157051282051282,1.5200320512820513,1.2772435897435896,1.3092948717948718,1.5336538461538463,1.2740384615384615,1.2668269230769231,1.5072115384615385,1.2443910256410255,1.2307692307692308,1.4783653846153846,1.2275641025641026,1.1770833333333333,1.4270833333333333,1.2131410256410255,1.171474358974359,1.5008012820512822
men‘s_march_madness,1.194235588972431,1.006265664160401,1.363408521303258,1.194235588972431,1.006265664160401,1.363408521303258,1.2280701754385965,1.006265664160401,1.431077694235589,1.2330827067669172,1.0075187969924813,1.4360902255639099,1.2067669172932332,1.0075187969924813,1.3834586466165413,1.194235588972431,1.006265664160401,1.363408521303258,1.194235588972431,1.006265664160401,1.363408521303258,1.2142857142857142,1.006265664160401,1.4035087719298245,1.2330827067669172,1.0075187969924813,1.4360902255639099,1.2406015037593985,1.0075187969924813,1.4511278195488722,1.2243107769423558,1.0075187969924813,1.418546365914787,1.200501253132832,1.006265664160401,1.3759398496240602
meta_stock,1.0865384615384615,1.1586538461538463,1.5729166666666667,1.0969551282051282,1.123397435897436,1.6049679487179487,1.1225961538461537,1.189102564102564,1.669871794871795,1.1786858974358974,1.1554487179487178,1.6923076923076923,1.1762820512820513,1.1514423076923077,1.75,1.2251602564102564,1.1899038461538463,1.78125,1.2788461538461537,1.2211538461538463,1.7932692307692308,1.2804487179487178,1.1971153846153846,1.7756410256410255,1.3060897435897436,1.202724358974359,1.8068910256410255,1.3100961538461537,1.2451923076923077,1.8389423076923077,1.3501602564102564,1.2003205128205128,1.7980769230769231,1.357371794871795,1.2764423076923077,1.8501602564102564
miami_dolphins,1.3541666666666667,1.5969551282051282,1.6987179487179487,1.3429487179487178,1.5769230769230769,1.6883012820512822,1.3309294871794872,1.578525641025641,1.7131410256410255,1.3237179487179487,1.6177884615384615,1.7195512820512822,1.3621794871794872,1.6522435897435896,1.7019230769230769,1.3685897435897436,1.6730769230769231,1.7147435897435896,1.376602564102564,1.702724358974359,1.7540064102564104,1.4102564102564104,1.7139423076923077,1.7564102564102564,1.439102564102564,1.6866987179487178,1.7091346153846154,1.4142628205128205,1.6394230769230769,1.7243589743589745,1.4158653846153846,1.6057692307692308,1.689102564102564,1.4134615384615385,1.5985576923076923,1.6850961538461537
miami_heat,1.4246794871794872,1.5817307692307692,1.6690705128205128,1.3806089743589745,1.5480769230769231,1.6322115384615385,1.3661858974358974,1.5,1.5897435897435896,1.3341346153846154,1.4807692307692308,1.529647435897436,1.3213141025641026,1.4246794871794872,1.4831730769230769,1.2604166666666667,1.390224358974359,1.4719551282051282,1.2756410256410255,1.3709935897435896,1.4655448717948718,1.2572115384615385,1.3862179487179487,1.5088141025641026,1.2427884615384615,1.3862179487179487,1.4679487179487178,1.248397435897436,1.3854166666666667,1.5008012820512822,1.2764423076923077,1.3958333333333333,1.4799679487179487,1.2740384615384615,1.3878205128205128,1.498397435897436
michelle_yeoh,1.6995192307692308,1.7900641025641026,1.625,1.638621794871795,1.7355769230769231,1.6065705128205128,1.5825320512820513,1.6658653846153846,1.5729166666666667,1.5040064102564104,1.5913461538461537,1.4735576923076923,1.4286858974358974,1.4911858974358974,1.357371794871795,1.28125,1.4246794871794872,1.3653846153846154,1.2684294871794872,1.4142628205128205,1.3445512820512822,1.2628205128205128,1.3493589743589745,1.28125,1.2163461538461537,1.3605769230769231,1.2772435897435896,1.2267628205128205,1.3389423076923077,1.2083333333333333,1.1850961538461537,1.3173076923076923,1.1850961538461537,1.1987179487179487,1.297275641025641,1.1650641025641026
michigan_election_results,1.0809294871794872,1.2716346153846154,1.5408653846153846,1.077724358974359,1.2716346153846154,1.5120192307692308,1.0809294871794872,1.3213141025641026,1.5120192307692308,1.080128205128205,1.2772435897435896,1.5032051282051282,1.0809294871794872,1.3004807692307692,1.4919871794871795,1.0945512820512822,1.3084935897435896,1.515224358974359,1.107371794871795,1.3181089743589745,1.544871794871795,1.108974358974359,1.3036858974358974,1.5416666666666667,1.1025641025641026,1.314102564102564,1.6274038461538463,1.1322115384615385,1.3725961538461537,1.6626602564102564,1.15625,1.3661858974358974,1.705128205128205,1.1634615384615385,1.4286858974358974,1.720352564102564
midterm_election_results,1.3285163776493256,1.0789980732177264,1.5895953757225434,1.2928709055876686,1.0780346820809248,1.583815028901734,1.3169556840077072,1.0780346820809248,1.5992292870905587,1.3092485549132948,1.0751445086705202,1.558766859344894,1.2890173410404624,1.0741811175337186,1.5144508670520231,1.2148362235067438,1.092485549132948,1.4932562620423893,1.1907514450867052,1.0953757225433527,1.4759152215799614,1.1666666666666667,1.0953757225433527,1.4354527938342967,1.142581888246628,1.1165703275529866,1.4441233140655105,1.1840077071290944,1.1213872832369942,1.5173410404624277,1.1965317919075145,1.0895953757225434,1.4951830443159924,1.2052023121387283,1.0674373795761078,1.556840077071291
midterm_elections,1.2387820512820513,1.2588141025641026,1.9463141025641026,1.2283653846153846,1.2844551282051282,2.0288461538461537,1.2371794871794872,1.2820512820512822,2.0857371794871793,1.2548076923076923,1.2708333333333333,2.03125,1.251602564102564,1.2740384615384615,2.0649038461538463,1.2588141025641026,1.345352564102564,2.073717948717949,1.2780448717948718,1.3357371794871795,2.0416666666666665,1.2548076923076923,1.375,2.0889423076923075,1.2748397435897436,1.4735576923076923,2.1185897435897436,1.3693910256410255,1.5440705128205128,2.2099358974358974,1.4350961538461537,1.5536858974358974,2.2556089743589745,1.5192307692307692,1.6530448717948718,2.3565705128205128
midterm_elections_2022,1.5072115384615385,1.3525641025641026,1.6690705128205128,1.4599358974358974,1.3253205128205128,1.6658653846153846,1.4463141025641026,1.251602564102564,1.6169871794871795,1.4150641025641026,1.2219551282051282,1.578525641025641,1.423878205128205,1.15625,1.5616987179487178,1.3629807692307692,1.1193910256410255,1.5048076923076923,1.326121794871795,1.077724358974359,1.5096153846153846,1.3052884615384615,1.046474358974359,1.4639423076923077,1.2443910256410255,0.9959935897435898,1.452724358974359,1.233974358974359,0.9535256410256411,1.4743589743589745,1.2123397435897436,0.9158653846153846,1.4366987179487178,1.1923076923076923,0.9086538461538461,1.4927884615384615
minecraft,1.3693910256410255,1.4783653846153846,1.3004807692307692,1.3541666666666667,1.4647435897435896,1.3934294871794872,1.376602564102564,1.5536858974358974,1.3982371794871795,1.4086538461538463,1.5913461538461537,1.3918269230769231,1.3806089743589745,1.6145833333333333,1.419871794871795,1.4190705128205128,1.5753205128205128,1.4695512820512822,1.4246794871794872,1.5665064102564104,1.4727564102564104,1.404647435897436,1.5897435897435896,1.5048076923076923,1.4334935897435896,1.5625,1.5560897435897436,1.4479166666666667,1.642628205128205,1.5865384615384615,1.486378205128205,1.6955128205128205,1.6338141025641026,1.4935897435897436,1.7804487179487178,1.654647435897436
minecraft_movie,1.2299679487179487,1.358974358974359,1.3309294871794872,1.2724358974358974,1.4110576923076923,1.3717948717948718,1.2908653846153846,1.392628205128205,1.310897435897436,1.2227564102564104,1.3685897435897436,1.3133012820512822,1.1979166666666667,1.373397435897436,1.376602564102564,1.2395833333333333,1.4206730769230769,1.407852564102564,1.2668269230769231,1.4655448717948718,1.4599358974358974,1.3605769230769231,1.5048076923076923,1.4927884615384615,1.376602564102564,1.5256410256410255,1.5360576923076923,1.3974358974358974,1.6025641025641026,1.5697115384615385,1.451121794871795,1.6690705128205128,1.6065705128205128,1.517628205128205,1.7227564102564104,1.6706730769230769
mlb,1.3100961538461537,1.4615384615384615,1.3245192307692308,1.3533653846153846,1.5048076923076923,1.3645833333333333,1.421474358974359,1.5304487179487178,1.3894230769230769,1.4783653846153846,1.529647435897436,1.3830128205128205,1.4583333333333333,1.5424679487179487,1.4190705128205128,1.4895833333333333,1.5408653846153846,1.361378205128205,1.452724358974359,1.4871794871794872,1.3028846153846154,1.3806089743589745,1.4431089743589745,1.2467948717948718,1.3245192307692308,1.391025641025641,1.203525641025641,1.2916666666666667,1.3341346153846154,1.1842948717948718,1.2459935897435896,1.3349358974358974,1.2355769230769231,1.279647435897436,1.3774038461538463,1.2620192307692308
mlb_scores,1.1730769230769231,1.3181089743589745,1.2996794871794872,1.2107371794871795,1.3709935897435896,1.345352564102564,1.2243589743589745,1.422275641025641,1.4206730769230769,1.2596153846153846,1.4599358974358974,1.4270833333333333,1.3076923076923077,1.4567307692307692,1.4158653846153846,1.3076923076923077,1.4799679487179487,1.3621794871794872,1.2692307692307692,1.435897435897436,1.3060897435897436,1.25,1.3918269230769231,1.2451923076923077,1.2139423076923077,1.342147435897436,1.1754807692307692,1.1538461538461537,1.3028846153846154,1.1458333333333333,1.1001602564102564,1.342147435897436,1.1690705128205128,1.1554487179487178,1.4102564102564104,1.2075320512820513
mlb_standings,1.2227564102564104,1.2956730769230769,1.314102564102564,1.2868589743589745,1.3774038461538463,1.3661858974358974,1.3293269230769231,1.4471153846153846,1.4407051282051282,1.4014423076923077,1.5144230769230769,1.470352564102564,1.4302884615384615,1.532852564102564,1.4294871794871795,1.4030448717948718,1.4759615384615385,1.3741987179487178,1.3397435897435896,1.4134615384615385,1.3333333333333333,1.2844551282051282,1.3798076923076923,1.294871794871795,1.234775641025641,1.326121794871795,1.2315705128205128,1.1947115384615385,1.2892628205128205,1.2123397435897436,1.1786858974358974,1.3325320512820513,1.2940705128205128,1.2508012820512822,1.4206730769230769,1.3709935897435896
mother's_day,1.2524038461538463,1.3229166666666667,1.2580128205128205,1.2532051282051282,1.3253205128205128,1.2588141025641026,1.2540064102564104,1.330128205128205,1.2556089743589745,1.2403846153846154,1.3125,1.2227564102564104,1.2059294871794872,1.267628205128205,1.2075320512820513,1.1899038461538463,1.2556089743589745,1.2067307692307692,1.1899038461538463,1.2556089743589745,1.2067307692307692,1.1923076923076923,1.2580128205128205,1.2075320512820513,1.1907051282051282,1.2540064102564104,1.2075320512820513,1.1923076923076923,1.2580128205128205,1.2403846153846154,1.2155448717948718,1.2764423076923077,1.2820512820512822,1.2532051282051282,1.3237179487179487,1.310897435897436
mother_s_day,1.2459935897435896,1.3205128205128205,1.2604166666666667,1.2491987179487178,1.3253205128205128,1.2596153846153846,1.248397435897436,1.3317307692307692,1.2556089743589745,1.2371794871794872,1.3125,1.2235576923076923,1.2019230769230769,1.2692307692307692,1.2075320512820513,1.1875,1.2556089743589745,1.2075320512820513,1.1875,1.2556089743589745,1.2075320512820513,1.1883012820512822,1.2596153846153846,1.2075320512820513,1.1875,1.2556089743589745,1.2075320512820513,1.1883012820512822,1.2596153846153846,1.2267628205128205,1.2107371794871795,1.2756410256410255,1.2604166666666667,1.2508012820512822,1.3229166666666667,1.2860576923076923
movies_near_me,1.5400641025641026,1.5721153846153846,1.5889423076923077,1.53125,1.5913461538461537,1.576121794871795,1.547275641025641,1.6201923076923077,1.5232371794871795,1.5841346153846154,1.5584935897435896,1.529647435897436,1.548878205128205,1.6217948717948718,1.484775641025641,1.5705128205128205,1.560897435897436,1.4831730769230769,1.5344551282051282,1.5216346153846154,1.4831730769230769,1.4879807692307692,1.5633012820512822,1.4743589743589745,1.4879807692307692,1.515224358974359,1.5280448717948718,1.4911858974358974,1.5432692307692308,1.4831730769230769,1.5080128205128205,1.516025641025641,1.484775641025641,1.4735576923076923,1.5304487179487178,1.5064102564102564
msn,1.7756410256410255,1.4350961538461537,1.6842948717948718,1.7716346153846154,1.391025641025641,1.6802884615384615,1.7716346153846154,1.375,1.6241987179487178,1.7267628205128205,1.3501602564102564,1.641025641025641,1.7307692307692308,1.357371794871795,1.5689102564102564,1.7091346153846154,1.3189102564102564,1.5384615384615385,1.7123397435897436,1.2980769230769231,1.4302884615384615,1.6947115384615385,1.2115384615384615,1.404647435897436,1.6466346153846154,1.2043269230769231,1.3245192307692308,1.5625,1.1866987179487178,1.330128205128205,1.5040064102564104,1.1450320512820513,1.2900641025641026,1.4695512820512822,1.141025641025641,1.2139423076923077
msnbc,1.3806089743589745,1.5849358974358974,1.7267628205128205,1.4318910256410255,1.5993589743589745,1.7059294871794872,1.4423076923076923,1.5584935897435896,1.6923076923076923,1.4102564102564104,1.5721153846153846,1.685897435897436,1.404647435897436,1.5793269230769231,1.7099358974358974,1.4134615384615385,1.5793269230769231,1.6570512820512822,1.4070512820512822,1.5520833333333333,1.6298076923076923,1.4094551282051282,1.513621794871795,1.5857371794871795,1.3541666666666667,1.4623397435897436,1.5616987179487178,1.3661858974358974,1.4647435897435896,1.5865384615384615,1.4206730769230769,1.4190705128205128,1.5,1.375,1.3541666666666667,1.4991987179487178
nasdaq,1.327724358974359,1.1137820512820513,1.7532051282051282,1.34375,1.1105769230769231,1.7299679487179487,1.3854166666666667,1.0841346153846154,1.7243589743589745,1.3725961538461537,1.0945512820512822,1.7091346153846154,1.376602564102564,1.0592948717948718,1.7291666666666667,1.3894230769230769,1.0833333333333333,1.7395833333333333,1.3774038461538463,1.0825320512820513,1.7620192307692308,1.4070512820512822,1.077724358974359,1.7443910256410255,1.3934294871794872,1.1081730769230769,1.7748397435897436,1.4439102564102564,1.1209935897435896,1.7700320512820513,1.4463141025641026,1.1658653846153846,1.782852564102564,1.4439102564102564,1.171474358974359,1.830128205128205
national_hurricane_center,1.2820512820512822,1.373397435897436,1.4326923076923077,1.2836538461538463,1.375,1.4887820512820513,1.2916666666666667,1.4342948717948718,1.5560897435897436,1.357371794871795,1.4807692307692308,1.5833333333333333,1.407852564102564,1.5256410256410255,1.6274038461538463,1.4455128205128205,1.5504807692307692,1.5649038461538463,1.4254807692307692,1.5496794871794872,1.5584935897435896,1.4254807692307692,1.5408653846153846,1.5496794871794872,1.4030448717948718,1.5120192307692308,1.4871794871794872,1.3717948717948718,1.4655448717948718,1.4911858974358974,1.3629807692307692,1.4815705128205128,1.5,1.3541666666666667,1.467147435897436,1.5392628205128205
nba,1.3966346153846154,1.6498397435897436,1.4350961538461537,1.4022435897435896,1.6506410256410255,1.3846153846153846,1.3557692307692308,1.5985576923076923,1.3197115384615385,1.310897435897436,1.5384615384615385,1.2443910256410255,1.2467948717948718,1.4815705128205128,1.203525641025641,1.201121794871795,1.4543269230769231,1.2235576923076923,1.1915064102564104,1.4415064102564104,1.2299679487179487,1.2107371794871795,1.4591346153846154,1.2387820512820513,1.2211538461538463,1.4783653846153846,1.265224358974359,1.2411858974358974,1.4855769230769231,1.2556089743589745,1.2331730769230769,1.467147435897436,1.2756410256410255,1.2467948717948718,1.5200320512820513,1.2996794871794872
nba_finals,1.1530448717948718,1.2628205128205128,1.2604166666666667,1.1939102564102564,1.3068910256410255,1.2604166666666667,1.1995192307692308,1.314102564102564,1.2628205128205128,1.1955128205128205,1.3116987179487178,1.2612179487179487,1.2003205128205128,1.314102564102564,1.2588141025641026,1.1834935897435896,1.2756410256410255,1.2387820512820513,1.1602564102564104,1.2548076923076923,1.265224358974359,1.1786858974358974,1.2644230769230769,1.2740384615384615,1.1770833333333333,1.2596153846153846,1.3165064102564104,1.1915064102564104,1.2908653846153846,1.3397435897435896,1.1971153846153846,1.3245192307692308,1.3838141025641026,1.236378205128205,1.3838141025641026,1.4030448717948718
nba_games,1.2740384615384615,1.4743589743589745,1.5,1.3157051282051282,1.4639423076923077,1.4591346153846154,1.310897435897436,1.4679487179487178,1.3974358974358974,1.251602564102564,1.4118589743589745,1.358974358974359,1.2075320512820513,1.3541666666666667,1.3116987179487178,1.154647435897436,1.358974358974359,1.3317307692307692,1.203525641025641,1.3870192307692308,1.3846153846153846,1.2451923076923077,1.4559294871794872,1.4350961538461537,1.2491987179487178,1.4807692307692308,1.4455128205128205,1.2732371794871795,1.5040064102564104,1.4711538461538463,1.2844551282051282,1.4815705128205128,1.4695512820512822,1.3052884615384615,1.4959935897435896,1.4487179487179487
nba_playoffs,1.3637820512820513,1.4519230769230769,1.3357371794871795,1.375,1.4471153846153846,1.3373397435897436,1.3741987179487178,1.4487179487179487,1.3357371794871795,1.3741987179487178,1.4246794871794872,1.3012820512820513,1.3389423076923077,1.3806089743589745,1.2508012820512822,1.2908653846153846,1.3333333333333333,1.234775641025641,1.2700320512820513,1.3229166666666667,1.234775641025641,1.2700320512820513,1.3269230769230769,1.233974358974359,1.2700320512820513,1.3229166666666667,1.234775641025641,1.2700320512820513,1.3269230769230769,1.233974358974359,1.2700320512820513,1.3397435897435896,1.25,1.2876602564102564,1.3854166666666667,1.2772435897435896
nba_scores,1.391025641025641,1.4911858974358974,1.3317307692307692,1.3894230769230769,1.483974358974359,1.2940705128205128,1.3493589743589745,1.4607371794871795,1.236378205128205,1.3052884615384615,1.419871794871795,1.1730769230769231,1.25,1.359775641025641,1.1490384615384615,1.202724358974359,1.3389423076923077,1.1554487179487178,1.2043269230769231,1.3725961538461537,1.1866987179487178,1.2419871794871795,1.421474358974359,1.2548076923076923,1.28125,1.4399038461538463,1.2419871794871795,1.2684294871794872,1.4607371794871795,1.2860576923076923,1.298878205128205,1.4375,1.3060897435897436,1.2980769230769231,1.4679487179487178,1.3341346153846154
nba_standings,1.4174679487179487,1.4206730769230769,1.2131410256410255,1.326121794871795,1.34375,1.1642628205128205,1.2884615384615385,1.2780448717948718,1.0881410256410255,1.217147435897436,1.203525641025641,1.0384615384615385,1.1626602564102564,1.1650641025641026,1.0240384615384615,1.1241987179487178,1.185897435897436,1.0889423076923077,1.1850961538461537,1.248397435897436,1.1466346153846154,1.2411858974358974,1.3012820512820513,1.2003205128205128,1.297275641025641,1.3461538461538463,1.2235576923076923,1.3445512820512822,1.3918269230769231,1.2844551282051282,1.3717948717948718,1.4286858974358974,1.2836538461538463,1.3854166666666667,1.4318910256410255,1.2596153846153846
ncaa,1.392628205128205,1.6762820512820513,1.6923076923076923,1.388621794871795,1.6634615384615385,1.6842948717948718,1.4030448717948718,1.6362179487179487,1.6490384615384615,1.3549679487179487,1.5873397435897436,1.671474358974359,1.373397435897436,1.6137820512820513,1.6770833333333333,1.3645833333333333,1.640224358974359,1.6538461538461537,1.3782051282051282,1.6690705128205128,1.6786858974358974,1.4190705128205128,1.702724358974359,1.6899038461538463,1.4190705128205128,1.7139423076923077,1.6594551282051282,1.4302884615384615,1.7091346153846154,1.6810897435897436,1.4439102564102564,1.7163461538461537,1.6899038461538463,1.452724358974359,1.6923076923076923,1.6674679487179487
ncaa_basketball,1.2459935897435896,1.4094551282051282,1.4158653846153846,1.2524038461538463,1.4070512820512822,1.390224358974359,1.2524038461538463,1.3862179487179487,1.3485576923076923,1.2115384615384615,1.3325320512820513,1.3389423076923077,1.202724358974359,1.3381410256410255,1.3405448717948718,1.2059294871794872,1.3349358974358974,1.3541666666666667,1.2083333333333333,1.34375,1.3677884615384615,1.2115384615384615,1.3621794871794872,1.3950320512820513,1.2283653846153846,1.3814102564102564,1.3982371794871795,1.2419871794871795,1.435897435897436,1.4495192307692308,1.294871794871795,1.5080128205128205,1.455128205128205,1.326121794871795,1.5200320512820513,1.4174679487179487
ncaa_basketball_scores,1.2540064102564104,1.3125,1.3092948717948718,1.2411858974358974,1.3012820512820513,1.3397435897435896,1.2588141025641026,1.3084935897435896,1.3373397435897436,1.2467948717948718,1.3253205128205128,1.3397435897435896,1.2227564102564104,1.330128205128205,1.330128205128205,1.2387820512820513,1.3293269230769231,1.3525641025641026,1.2435897435897436,1.357371794871795,1.40625,1.2580128205128205,1.4118589743589745,1.4495192307692308,1.2868589743589745,1.4711538461538463,1.4919871794871795,1.3269230769230769,1.5336538461538463,1.5977564102564104,1.4286858974358974,1.6418269230769231,1.6466346153846154,1.4807692307692308,1.6866987179487178,1.6514423076923077
ncaa_bracket,1.2644230769230769,1.390224358974359,1.3621794871794872,1.2836538461538463,1.3942307692307692,1.3677884615384615,1.2908653846153846,1.3669871794871795,1.342147435897436,1.2475961538461537,1.3293269230769231,1.327724358974359,1.2475961538461537,1.3293269230769231,1.326121794871795,1.2443910256410255,1.3245192307692308,1.3012820512820513,1.2395833333333333,1.342147435897436,1.3325320512820513,1.2620192307692308,1.3661858974358974,1.3397435897435896,1.2580128205128205,1.3645833333333333,1.3333333333333333,1.263621794871795,1.3974358974358974,1.3701923076923077,1.294871794871795,1.4310897435897436,1.3774038461538463,1.3116987179487178,1.4334935897435896,1.3822115384615385
ncaa_scores,1.375,1.673878205128205,1.7355769230769231,1.375,1.6642628205128205,1.7315705128205128,1.3790064102564104,1.6610576923076923,1.702724358974359,1.3429487179487178,1.625,1.7235576923076923,1.357371794871795,1.6450320512820513,1.7748397435897436,1.3637820512820513,1.6666666666666667,1.794871794871795,1.3854166666666667,1.6826923076923077,1.826121794871795,1.4086538461538463,1.7267628205128205,1.8501602564102564,1.4182692307692308,1.7059294871794872,1.8181089743589745,1.4094551282051282,1.7123397435897436,1.7996794871794872,1.4166666666666667,1.7083333333333333,1.7772435897435896,1.4302884615384615,1.6899038461538463,1.7451923076923077
ncaa_tournament,1.2852564102564104,1.3838141025641026,1.3349358974358974,1.2924679487179487,1.3862179487179487,1.3229166666666667,1.2852564102564104,1.3653846153846154,1.282852564102564,1.2443910256410255,1.3084935897435896,1.2716346153846154,1.2387820512820513,1.3149038461538463,1.2668269230769231,1.2307692307692308,1.3036858974358974,1.2644230769230769,1.2291666666666667,1.314102564102564,1.2724358974358974,1.2411858974358974,1.3197115384615385,1.2716346153846154,1.2387820512820513,1.3173076923076923,1.2772435897435896,1.2387820512820513,1.3637820512820513,1.3269230769230769,1.2764423076923077,1.4014423076923077,1.3325320512820513,1.2916666666666667,1.4022435897435896,1.3541666666666667
ncedcloud,1.4150641025641026,1.3846153846153846,1.452724358974359,1.3581730769230769,1.3381410256410255,1.4278846153846154,1.3621794871794872,1.3245192307692308,1.421474358974359,1.3485576923076923,1.2980769230769231,1.4350961538461537,1.3950320512820513,1.2628205128205128,1.4174679487179487,1.361378205128205,1.2596153846153846,1.419871794871795,1.3958333333333333,1.282852564102564,1.4519230769230769,1.4294871794871795,1.2852564102564104,1.4567307692307692,1.423878205128205,1.314102564102564,1.404647435897436,1.4270833333333333,1.3020833333333333,1.3806089743589745,1.392628205128205,1.266025641025641,1.3782051282051282,1.3413461538461537,1.2451923076923077,1.392628205128205
netflix,1.4951923076923077,1.734775641025641,1.4959935897435896,1.4174679487179487,1.7427884615384615,1.5480769230769231,1.4102564102564104,1.7443910256410255,1.547275641025641,1.4014423076923077,1.7043269230769231,1.5713141025641026,1.3549679487179487,1.6842948717948718,1.5721153846153846,1.361378205128205,1.6850961538461537,1.4895833333333333,1.3173076923076923,1.6907051282051282,1.5072115384615385,1.3365384615384615,1.6915064102564104,1.5128205128205128,1.3685897435897436,1.6762820512820513,1.4927884615384615,1.3020833333333333,1.6634615384615385,1.4575320512820513,1.2860576923076923,1.6490384615384615,1.421474358974359,1.28125,1.5985576923076923,1.4110576923076923
nevada_election_results,1.1298076923076923,1.1338141025641026,1.452724358974359,1.1274038461538463,1.1314102564102564,1.452724358974359,1.1298076923076923,1.1362179487179487,1.4639423076923077,1.1274038461538463,1.1314102564102564,1.4959935897435896,1.1314102564102564,1.1346153846153846,1.5112179487179487,1.1482371794871795,1.1161858974358974,1.5072115384615385,1.1442307692307692,1.1033653846153846,1.5056089743589745,1.1690705128205128,1.107371794871795,1.4959935897435896,1.1971153846153846,1.1041666666666667,1.5272435897435896,1.2524038461538463,1.1065705128205128,1.548878205128205,1.2764423076923077,1.0745192307692308,1.5592948717948718,1.2908653846153846,1.0592948717948718,1.5536858974358974
nevada_senate_race,1.2591522157996147,1.1917148362235068,1.8497109826589595,1.2697495183044316,1.188824662813102,1.8323699421965318,1.2967244701348748,1.1724470134874758,1.8766859344894027,1.289980732177264,1.1878612716763006,1.8285163776493256,1.3102119460500963,1.1946050096339114,1.798651252408478,1.2851637764932562,1.1811175337186899,1.7109826589595376,1.2658959537572254,1.1772639691714837,1.6628131021194605,1.2620423892100192,1.186897880539499,1.6377649325626205,1.252408477842004,1.1589595375722543,1.5828516377649327,1.2726396917148362,1.1290944123314066,1.6242774566473988,1.2572254335260116,1.1136801541425818,1.5578034682080926,1.2504816955684008,1.1001926782273603,1.5703275529865126
new_york_yankees,1.2868589743589745,1.4751602564102564,1.3894230769230769,1.3365384615384615,1.5272435897435896,1.4350961538461537,1.3862179487179487,1.5841346153846154,1.4447115384615385,1.4126602564102564,1.6033653846153846,1.4599358974358974,1.439102564102564,1.6322115384615385,1.4166666666666667,1.4326923076923077,1.5849358974358974,1.3525641025641026,1.3918269230769231,1.515224358974359,1.298878205128205,1.3317307692307692,1.4855769230769231,1.2451923076923077,1.2508012820512822,1.4399038461538463,1.2195512820512822,1.1818910256410255,1.4118589743589745,1.1794871794871795,1.1306089743589745,1.3990384615384615,1.2075320512820513,1.1474358974358974,1.4342948717948718,1.2371794871794872
news,1.6746794871794872,1.4991987179487178,1.5344551282051282,1.6650641025641026,1.4759615384615385,1.5280448717948718,1.6538461538461537,1.4375,1.453525641025641,1.6137820512820513,1.3485576923076923,1.4783653846153846,1.5592948717948718,1.3229166666666667,1.4815705128205128,1.5424679487179487,1.3213141025641026,1.4775641025641026,1.546474358974359,1.3541666666666667,1.4767628205128205,1.5112179487179487,1.3950320512820513,1.4639423076923077,1.4911858974358974,1.3966346153846154,1.4607371794871795,1.4278846153846154,1.3838141025641026,1.4815705128205128,1.4591346153846154,1.359775641025641,1.4591346153846154,1.4334935897435896,1.3413461538461537,1.421474358974359
