Time,piety
2024-08-12,0.47266542577388343
2024-08-13,0.5109896494852794
2024-08-14,0.44711594329961946
2024-08-15,0.5109896494852794
2024-08-16,0.5109896494852794
2024-08-17,0.47266542577388343
2024-08-18,0.5493138731966754
2024-08-19,0.5237643907224114
2024-08-20,0.6515118030937312
2024-08-21,0.881457145362107
2024-08-22,0.6259623206194672
2024-08-23,0.843132921650711
2024-08-24,0.4982149082481474
2024-08-25,0.7026107680422592
2024-08-26,0.8942318865992389
2024-08-27,0.9581055927848989
2024-08-28,0.9708803340220309
2024-08-29,0.9453308515477669
2024-08-30,0.855907662887843
2024-08-31,0.6387370618565993
2024-09-01,0.47266542577388343
2024-09-02,0.6259623206194672
2024-09-03,1.2774741237131986
2024-09-04,1.2391499000018025
2024-09-05,1.1369519701047466
2024-09-06,1.0475287814448229
2024-09-07,0.5620886144338073
2024-09-08,0.817583439176447
2024-09-09,1.1241772288676146
2024-09-10,1.2263751587646705
2024-09-11,1.1369519701047466
2024-09-12,1.0986277463933507
2024-09-13,1.0858530051562187
2024-09-14,0.4982149082481474
2024-09-15,0.7153855092793912
2024-09-16,1.1241772288676146
2024-09-17,1.2136004175275386
2024-09-18,1.0475287814448229
2024-09-19,1.0092045577334268
2024-09-20,0.9836550752591628
2024-09-21,0.47266542577388343
2024-09-22,0.6515118030937312
2024-09-23,1.0475287814448229
2024-09-24,0.9453308515477669
2024-09-25,0.7792592154650511
2024-09-26,0.9964298164962948
2024-09-27,0.7792592154650511
2024-09-28,0.5620886144338073
2024-09-29,0.868682404124975
2024-09-30,0.8942318865992389
2024-10-01,0.9325561103106349
2024-10-02,0.9325561103106349
2024-10-03,0.8048086979393151
2024-10-04,0.7409349917536552
2024-10-05,0.44711594329961946
2024-10-06,0.47266542577388343
2024-10-07,0.8942318865992389
2024-10-08,1.0347540402076907
2024-10-09,0.9197813690735029
2024-10-10,0.868682404124975
2024-10-11,0.6131875793823353
2024-10-12,0.4343412020624875
2024-10-13,0.5109896494852794
2024-10-14,0.7281602505165231
2024-10-15,0.7026107680422592
2024-10-16,0.843132921650711
2024-10-17,0.9453308515477669
2024-10-18,0.855907662887843
2024-10-19,0.48544016701101544
2024-10-20,0.5365391319595434
2024-10-21,0.9453308515477669
2024-10-22,0.881457145362107
2024-10-23,0.855907662887843
2024-10-24,0.7153855092793912
2024-10-25,0.7537097329907871
2024-10-26,0.5876380969080713
2024-10-27,0.48544016701101544
2024-10-28,0.9581055927848989
2024-10-29,0.9453308515477669
2024-10-30,0.907006627836371
2024-10-31,0.8942318865992389
2024-11-01,0.6004128381452033
2024-11-02,0.45989068453675147
2024-11-03,0.48544016701101544
2024-11-04,0.817583439176447
2024-11-05,0.6515118030937312
2024-11-06,0.5109896494852794
2024-11-07,0.881457145362107
2024-11-08,0.6898360268051272
2024-11-09,0.4087917195882235
2024-11-10,0.38324223711395955
2024-11-11,0.817583439176447
2024-11-12,0.9197813690735029
2024-11-13,0.7920339567021831
2024-11-14,0.7920339567021831
2024-11-15,0.6515118030937312
2024-11-16,0.48544016701101544
2024-11-17,0.5748633556709394
2024-11-18,0.817583439176447
2024-11-19,0.7792592154650511
2024-11-20,0.7026107680422592
2024-11-21,0.868682404124975
2024-11-22,0.7792592154650511
2024-11-23,0.4087917195882235
2024-11-24,0.45989068453675147
2024-11-25,0.6515118030937312
2024-11-26,0.6515118030937312
2024-11-27,0.45989068453675147
2024-11-28,0.39601697835109156
2024-11-29,0.39601697835109156
2024-11-30,0.38324223711395955
2024-12-01,0.3449180134025636
2024-12-02,0.7026107680422592
2024-12-03,0.7792592154650511
2024-12-04,0.830358180413579
2024-12-05,0.7153855092793912
2024-12-06,0.6898360268051272
2024-12-07,0.45989068453675147
2024-12-08,0.5620886144338073
2024-12-09,0.907006627836371
2024-12-10,0.7920339567021831
2024-12-11,0.7281602505165231
2024-12-12,0.9581055927848989
2024-12-13,0.830358180413579
2024-12-14,0.5109896494852794
2024-12-15,0.6259623206194672
2024-12-16,0.9453308515477669
2024-12-17,0.868682404124975
2024-12-18,0.6642865443308632
2024-12-19,0.6515118030937312
2024-12-20,0.48544016701101544
2024-12-21,0.2554948247426397
2024-12-22,0.38324223711395955
2024-12-23,0.30659378969116763
2024-12-24,0.3321432721654316
2024-12-25,0.3704674958768276
2024-12-26,0.3449180134025636
2024-12-27,0.3576927546396956
2024-12-28,0.4215664608253555
2024-12-29,0.4343412020624875
2024-12-30,0.4343412020624875
2024-12-31,0.4215664608253555
2025-01-01,0.2554948247426397
2025-01-02,0.4982149082481474
2025-01-03,0.3576927546396956
2025-01-04,0.44711594329961946
2025-01-05,0.6387370618565993
2025-01-06,0.6259623206194672
2025-01-07,0.6642865443308632
2025-01-08,0.7153855092793912
2025-01-09,0.830358180413579
2025-01-10,0.7281602505165231
2025-01-11,0.4982149082481474
2025-01-12,0.6898360268051272
2025-01-13,0.868682404124975
2025-01-14,0.881457145362107
2025-01-15,0.881457145362107
2025-01-16,1.1241772288676146
2025-01-17,0.817583439176447
2025-01-18,0.45989068453675147
2025-01-19,0.4215664608253555
2025-01-20,0.5876380969080713
2025-01-21,0.7153855092793912
2025-01-22,0.7792592154650511
2025-01-23,1.0219792989705587
2025-01-24,0.881457145362107
2025-01-25,0.5365391319595434
2025-01-26,0.6770612855679952
2025-01-27,0.8048086979393151
2025-01-28,0.8942318865992389
2025-01-29,0.8048086979393151
2025-01-30,0.9325561103106349
2025-01-31,0.855907662887843
2025-02-01,0.6642865443308632
2025-02-02,0.6515118030937312
2025-02-03,0.868682404124975
2025-02-04,0.7153855092793912
2025-02-05,0.907006627836371
2025-02-06,0.7281602505165231
2025-02-07,0.5237643907224114
2025-02-08,0.4343412020624875
2025-02-09,0.6515118030937312
2025-02-10,0.7281602505165231
2025-02-11,0.7026107680422592
2025-02-12,0.7409349917536552
2025-02-13,0.817583439176447
2025-02-14,0.6642865443308632
2025-02-15,0.44711594329961946
2025-02-16,0.5748633556709394
2025-02-17,0.6642865443308632
2025-02-18,0.6898360268051272
2025-02-19,0.7026107680422592
2025-02-20,0.6259623206194672
2025-02-21,0.7537097329907871
2025-02-22,0.4982149082481474
2025-02-23,0.6515118030937312
2025-02-24,0.9453308515477669
2025-02-25,0.7664844742279191
2025-02-26,0.6642865443308632
2025-02-27,0.6770612855679952
2025-02-28,0.7664844742279191
2025-03-01,0.44711594329961946
2025-03-02,0.907006627836371
2025-03-03,0.7153855092793912
2025-03-04,0.7920339567021831
2025-03-05,0.817583439176447
2025-03-06,0.7026107680422592
2025-03-07,0.6131875793823353
2025-03-08,0.48544016701101544
2025-03-09,0.5365391319595434
2025-03-10,0.7409349917536552
2025-03-11,0.6770612855679952
2025-03-12,0.7537097329907871
2025-03-13,0.5620886144338073
2025-03-14,0.7153855092793912
2025-03-15,0.45989068453675147
2025-03-16,0.44711594329961946
2025-03-17,0.5748633556709394
2025-03-18,0.6515118030937312
2025-03-19,0.6898360268051272
2025-03-20,0.6004128381452033
2025-03-21,0.5237643907224114
2025-03-22,0.5620886144338073
2025-03-23,0.5748633556709394
2025-03-24,0.7409349917536552
2025-03-25,0.6131875793823353
2025-03-26,0.6004128381452033
2025-03-27,0.6515118030937312
2025-03-28,0.5748633556709394
2025-03-29,0.6259623206194672
2025-03-30,0.5109896494852794
2025-03-31,0.7664844742279191
2025-04-01,0.7153855092793912
2025-04-02,0.6387370618565993
2025-04-03,0.5748633556709394
2025-04-04,0.6004128381452033
2025-04-05,0.39601697835109156
2025-04-06,0.4087917195882235
2025-04-07,0.868682404124975
2025-04-08,0.843132921650711
2025-04-09,0.7664844742279191
2025-04-10,0.6004128381452033
2025-04-11,0.5876380969080713
2025-04-12,0.5748633556709394
2025-04-13,0.5365391319595434
2025-04-14,0.6642865443308632
2025-04-15,0.6251493825407406
2025-04-16,0.6703255129156892
2025-04-17,0.5800893861770389
2025-04-18,0.4317862538150611
2025-04-19,0.3351627564578446
2025-04-20,0.3867262574513592
2025-04-21,0.5993676320439834
2025-04-22,0.7153855092793912
2025-04-23,0.6896037587826339
2025-04-24,0.8185125112664202
2025-04-25,0.5220223805537116
2025-04-26,0.28998662608289605
2025-04-27,0.6251493825407406
2025-04-28,0.7798398855212844
2025-04-29,0.7669490102729057
2025-04-30,0.7153855092793912
2025-05-01,0.6767128835342552
2025-05-02,0.7024946340310125
2025-05-03,0.4446771290634397
2025-05-04,0.7282763845277698
2025-05-05,0.7669490102729057
2025-05-06,0.7798398855212844
2025-05-07,0.8185125112664202
2025-05-08,0.934530388501828
2025-05-09,0.6122585072923621
2025-05-10,0.4446771290634397
2025-05-11,0.41889537856668246
2025-05-12,0.6380402577891193
2025-05-13,0.5800893861770389
2025-05-14,0.5543076356802814
2025-05-15,0.5983224259427635
2025-05-16,0.5853154166831382
2025-05-17,0.44223831482725995
2025-05-18,0.5072733611253865
2025-05-19,0.5983224259427635
2025-05-20,0.5983224259427635
2025-05-21,0.8064345740967682
2025-05-22,0.5853154166831382
2025-05-23,0.6503504629812646
2025-05-24,0.31216822223100704
2025-05-25,0.3641962592695082
2025-05-26,0.3381822407502576
2025-05-27,0.5202803703850117
2025-05-28,0.5202803703850117
2025-05-29,0.5202803703850117
2025-05-30,0.5072733611253865
2025-05-31,0.3772032685291335
2025-06-01,0.46825233334651056
2025-06-02,0.5072733611253865
2025-06-03,0.3381822407502576
2025-06-04,0.533287379644637
2025-06-05,0.46825233334651056
2025-06-06,0.3641962592695082
2025-06-07,0.572308407423513
2025-06-08,0.5462943889042623
2025-06-09,0.4032172870483841
2025-06-10,0.4552453240868853
2025-06-11,0.46825233334651056
2025-06-12,0.4032172870483841
2025-06-13,0.44223831482725995
2025-06-14,0.3641962592695082
2025-06-15,0.5072733611253865
2025-06-16,0.44223831482725995
2025-06-17,0.42923130556763467
2025-06-18,0.35118925000988294
2025-06-19,0.4162242963080094
2025-06-20,0.3641962592695082
2025-06-21,0.35118925000988294
2025-06-22,0.48125934260613584
2025-06-23,0.2861542037117565
2025-06-24,0.3251752314906323
2025-06-25,0.3381822407502576
2025-06-26,0.31216822223100704
2025-06-27,0.3641962592695082
2025-06-28,0.39021027778875883
2025-06-29,0.44223831482725995
2025-06-30,0.39021027778875883
2025-07-01,0.5202803703850117
2025-07-02,0.4162242963080094
2025-07-03,0.35118925000988294
2025-07-04,0.4032172870483841
2025-07-05,0.3381822407502576
2025-07-06,0.46825233334651056
2025-07-07,0.4162242963080094
2025-07-08,0.46825233334651056
2025-07-09,0.3641962592695082
2025-07-10,0.44223831482725995
2025-07-11,0.3641962592695082
2025-07-12,0.29916121297138176
2025-07-13,0.46825233334651056
2025-07-14,0.3772032685291335
2025-07-15,0.7283925185390164
2025-07-16,0.9104906481737706
2025-07-17,0.4942663518657612
2025-07-18,0.3381822407502576
2025-07-19,0.42923130556763467
2025-07-20,0.5202803703850117
2025-07-21,0.39021027778875883
2025-07-22,0.4162242963080094
2025-07-23,0.3772032685291335
2025-07-24,0.4942663518657612
2025-07-25,0.44223831482725995
2025-07-26,0.39021027778875883
2025-07-27,0.4162242963080094
2025-07-28,0.5462943889042623
2025-07-29,0.4162242963080094
2025-07-30,0.29916121297138176
2025-07-31,0.4942663518657612
2025-08-01,0.3772032685291335
2025-08-02,0.35118925000988294
2025-08-03,0.4942663518657612
2025-08-04,0.42923130556763467
2025-08-05,0.46825233334651056
2025-08-06,0.533287379644637
2025-08-07,0.46825233334651056
2025-08-08,0.533287379644637
2025-08-09,0.533287379644637
2025-08-10,0.6633574722408899
2025-08-11,0.4552453240868853
2025-08-12,0.572308407423513
2025-08-13,0.4942663518657612
2025-08-14,0.5853154166831382
2025-08-15,0.46825233334651056
2025-08-16,0.3251752314906323
2025-08-17,0.42923130556763467
2025-08-18,0.7934275648371429
2025-08-19,0.9104906481737706
2025-08-20,0.8844766296545199
2025-08-21,1.014546722250773
2025-08-22,0.7934275648371429
2025-08-23,0.6243364444620141
2025-08-24,0.6763644815005152
2025-08-25,0.7804205555775177
2025-08-26,0.9365046666930211
2025-08-27,0.8064345740967682
2025-08-28,1.014546722250773
2025-08-29,0.8974836389141453
2025-08-30,0.5072733611253865
2025-08-31,0.8844766296545199
2025-09-01,1.014546722250773
2025-09-02,1.3007009259625293
2025-09-03,1.2616798981836534
2025-09-04,1.2616798981836534
2025-09-05,1.0405607407700235
2025-09-06,0.48125934260613584
2025-09-07,0.6633574722408899
2025-09-08,1.0275537315103982
2025-09-09,1.3007009259625293
2025-09-10,1.1055957870681499
2025-09-11,1.066574759289274
2025-09-12,0.9234976574333958
2025-09-13,0.5462943889042623
2025-09-14,0.7934275648371429
2025-09-15,1.1316098055874004
2025-09-16,1.287693916702904
2025-09-17,1.1706308333662765
2025-09-18,0.9495116759526464
2025-09-19,0.8974836389141453
2025-09-20,0.5853154166831382
2025-09-21,0.7804205555775177
2025-09-22,1.1576238241066512
2025-09-23,1.1316098055874004
2025-09-24,0.975525694471897
2025-09-25,1.014546722250773
2025-09-26,0.8194415833563935
2025-09-27,0.5853154166831382
2025-09-28,0.7413995277986417
2025-09-29,0.9495116759526464
2025-09-30,1.014546722250773
2025-10-01,0.8974836389141453
2025-10-02,0.8844766296545199
2025-10-03,0.7934275648371429
2025-10-04,0.4942663518657612
2025-10-05,0.48125934260613584
2025-10-06,0.9104906481737706
2025-10-07,0.8064345740967682
2025-10-08,0.8584626111352693
2025-10-09,0.7934275648371429
2025-10-10,0.8194415833563935
2025-10-11,0.44223831482725995
2025-10-12,0.6113294352023888
2025-10-13,0.7023785000197659
2025-10-14,0.7153855092793912
2025-10-15,0.8194415833563935
2025-10-16,0.8454556018756441
2025-10-17,0.8454556018756441
2025-10-18,0.754406537058267
2025-10-19,0.7153855092793912
2025-10-20,0.8584626111352693
2025-10-21,0.8584626111352693
2025-10-22,0.8844766296545199
2025-10-23,1.1836378426259018
2025-10-24,0.754406537058267
2025-10-25,0.5853154166831382
2025-10-26,0.6763644815005152
2025-10-27,0.9625186852122717
2025-10-28,0.9885327037315224
2025-10-29,0.975525694471897
2025-10-30,0.9234976574333958
2025-10-31,0.7023785000197659
2025-11-01,0.4552453240868853
2025-11-02,0.8844766296545199
2025-11-03,0.8844766296545199
2025-11-04,0.8714696203948946
2025-11-05,0.7283925185390164
2025-11-06,0.8194415833563935
2025-11-07,0.7934275648371429
2025-11-08,0.533287379644637
2025-11-09,0.6243364444620141
2025-11-10,0.8974836389141453
2025-11-11,0.7413995277986417
2025-11-12,0.8844766296545199
2025-11-13,0.8324485926160188
2025-11-14,0.8324485926160188
2025-11-15,0.5983224259427635
2025-11-16,0.6763644815005152
2025-11-17,0.7934275648371429
2025-11-18,0.7934275648371429
2025-11-19,0.7283925185390164
2025-11-20,0.7283925185390164
2025-11-21,0.754406537058267
2025-11-22,0.46825233334651056
2025-11-23,0.3641962592695082
2025-11-24,0.5202803703850117
2025-11-25,0.44223831482725995
2025-11-26,0.4942663518657612
2025-11-27,0.39021027778875883
2025-11-28,0.35118925000988294
2025-11-29,0.4162242963080094
2025-11-30,0.5072733611253865
2025-12-01,0.533287379644637
2025-12-02,0.8064345740967682
2025-12-03,0.8454556018756441
2025-12-04,0.7804205555775177
2025-12-05,0.8194415833563935
2025-12-06,0.6893714907601406
2025-12-07,0.6763644815005152
2025-12-08,0.9495116759526464
2025-12-09,0.7674135463178923
2025-12-10,0.7283925185390164
2025-12-11,0.8088277945989826
2025-12-12,0.7429724215142537
2025-12-13,0.5333464893076436
2025-12-14,0.7188527956094066
2025-12-15,0.7132964872867956
2025-12-16,0.706792982656983
2025-12-17,0.7132964872867956
2025-12-18,0.6650572354771013
2025-12-19,0.5454063022600671
2025-12-20,0.3533964913284915
2025-12-21,0.32372055710103337
2025-12-22,0.47955092917533826
2025-12-23,0.38957593018576225
2025-12-24,0.4313116773656439
2025-12-25,0.4192518644132204
2025-12-26,0.37751611723333867
2025-12-27,0.611261675344796
2025-12-28,0.52128667635522
2025-12-29,0.5333464893076436
2025-12-30,0.4916107421277619
2025-12-31,0.4730474245455256
2026-01-01,0.37751611723333867
2026-01-02,0.37751611723333867
2026-01-03,0.4916107421277619
2026-01-04,0.6474411142020667
2026-01-05,0.5574661152124907
2026-01-06,0.791211673323948
2026-01-07,0.7791518603715245
2026-01-08,0.611261675344796
2026-01-09,0.8208876075514062
2026-01-10,0.5556308322610938
2026-01-11,0.6000812988419814
2026-01-12,0.9223471815534158
2026-01-13,0.8001083984559751
2026-01-14,0.9223471815534158
2026-01-15,0.900121948262972
2026-01-16,0.8112210151011969
2026-01-17,0.5111803656802063
2026-01-18,0.5334055989706501
2026-01-19,0.5556308322610938
2026-01-20,0.7889957818107532
2026-01-21,0.7556579318750876
2026-01-22,0.8556714816820845
2026-01-23,0.722320081939422
2026-01-24,0.544518215615872
2026-01-25,0.6556443820680907
2026-01-26,0.8334462483916407
2026-01-27,0.622306532132425
2026-01-28,0.9556850314890813
2026-01-29,0.900121948262972
2026-01-30,0.8223336317464188
2026-01-31,0.7334326985846439
2026-02-01,0.8890093316177501
2026-02-02,1.1112616645221876
2026-02-03,1.0556985812960782
2026-02-04,1.0668111979413002
2026-02-05,0.9334597981986377
2026-02-06,0.9112345649081939
2026-02-07,0.4778425157445407
2026-02-08,0.722320081939422
2026-02-09,0.7445453152298657
2026-02-10,0.7889957818107532
2026-02-11,0.8890093316177501
2026-02-12,0.9112345649081939
2026-02-13,0.8223336317464188
2026-02-14,0.6445317654228688
2026-02-15,0.7000948486489782
2026-02-16,0.6667569987133126
2026-02-17,0.7334326985846439
2026-02-18,1.0223607313604126
2026-02-19,0.9334597981986377
2026-02-20,0.7889957818107532
2026-02-21,0.7667705485203095
2026-02-22,0.8445588650368626
2026-02-23,1.089036431231744
2026-02-24,0.989022881424747
2026-02-25,0.8445588650368626
2026-02-26,0.8778967149725282
2026-02-27,1.0334733480056346
2026-02-28,0.5778560655515376
2026-03-01,0.544518215615872
2026-03-02,0.8334462483916407
2026-03-03,0.7667705485203095
2026-03-04,0.8778967149725282
2026-03-05,0.7000948486489782
2026-03-06,0.6889822320037563
2026-03-07,0.5000677490349844
2026-03-08,0.7000948486489782
2026-03-09,0.7000948486489782
2026-03-10,0.7556579318750876
2026-03-11,0.7778831651655314
2026-03-12,0.7667705485203095
2026-03-13,0.622306532132425
2026-03-14,0.6889822320037563
2026-03-15,0.5000677490349844
2026-03-16,0.722320081939422
2026-03-17,0.6445317654228688
2026-03-18,0.6778696153585345
2026-03-19,0.6000812988419814
2026-03-20,0.6334191487776469
2026-03-21,0.722320081939422
2026-03-22,0.7112074652942001
2026-03-23,0.7778831651655314
2026-03-24,0.7000948486489782
2026-03-25,0.6667569987133126
2026-03-26,0.7889957818107532
2026-03-27,0.5222929823254282
2026-03-28,0.4111668158732094
2026-03-29,0.6778696153585345
2026-03-30,0.8445588650368626
2026-03-31,0.6000812988419814
2026-04-01,0.722320081939422
2026-04-02,0.5334055989706501
2026-04-03,0.44450466580887504
2026-04-04,0.48895513238976257
2026-04-05,0.4000541992279876
2026-04-06,0.5667434489063157
2026-04-07,0.7112074652942001
2026-04-08,0.6556443820680907
2026-04-09,0.722320081939422
2026-04-10,0.5556308322610938
2026-04-11,0.4778425157445407
2026-04-12,0.6445317654228688
2026-04-13,0.7334326985846439
2026-04-14,0.7334326985846439
2026-04-15,0.6000812988419814
2026-04-16,0.8223336317464188
2026-04-17,1.0556985812960782
2026-04-18,0.544518215615872
2026-04-19,0.7112074652942001
2026-04-20,0.8001083984559751
2026-04-21,0.8445588650368626
2026-04-22,0.6556443820680907
2026-04-23,0.7334326985846439
2026-04-24,0.7334326985846439
2026-04-25,0.5889686821967595
2026-04-26,0.8334462483916407
2026-04-27,0.8112210151011969
2026-04-28,0.722320081939422
2026-04-29,0.7778831651655314
2026-04-30,0.8334462483916407
2026-05-01,0.6111939154872033
2026-05-02,0.5334055989706501
2026-05-03,0.7334326985846439
2026-05-04,0.6889822320037563
2026-05-05,0.7667705485203095
2026-05-06,0.900121948262972
2026-05-07,0.7667705485203095
2026-05-08,0.6445317654228688
2026-05-09,0.5334055989706501
2026-05-10,0.6889822320037563
2026-05-11,0.722320081939422
2026-05-12,0.722320081939422
2026-05-13,0.48895513238976257
2026-05-14,0.544518215615872
2026-05-15,0.6111939154872033
2026-05-16,0.4333920491636532
2026-05-17,0.5556308322610938
2026-05-18,0.722320081939422
2026-05-19,0.544518215615872
2026-05-20,0.6000812988419814
2026-05-21,0.622306532132425
2026-05-22,0.6111939154872033
2026-05-23,0.5111803656802063
2026-05-24,0.6000812988419814
2026-05-25,0.44450466580887504
2026-05-26,0.6667569987133126
2026-05-27,0.6000812988419814
2026-05-28,0.6000812988419814
2026-05-29,0.4222794325184313
2026-05-30,0.4222794325184313
2026-05-31,0.5889686821967595
